平台,商品名称,抓取数据日期,今日销量,近7天销量,近30天销量,平台库存,在途库存,sku,店铺
TEMU,儿童爬行螃蟹玩具汽车模拟动物惯性爬行互动行走小螃蟹，适合11个节日的礼物,1777435198002,0,0.0,0.0,10,0,HLPX-Q-1,102-Temu全托管
TEMU,儿童爬行螃蟹玩具汽车模拟动物惯性爬行互动行走小螃蟹，适合11个节日的礼物,1777435198002,0,0.0,0.0,27,0,HLPX-H-1,102-Temu全托管
TEMU,儿童爬行螃蟹玩具汽车模拟动物惯性爬行互动行走小螃蟹，适合11个节日的礼物,1777435198002,0,0.0,0.0,30,0,HLPX-L-1,102-Temu全托管
TEMU,"16 Different Styles Of Prank Sound Effects, Prank Noise Maker Sound Gifts Easter Family Gathering, Friend Gathering Fun Gift",1777435198002,6,13.0,29.0,0,15,zgyxj-2001-5,102-Temu全托管
TEMU,Funny Kids Bouncing Spider Game Spider Board Game Party Entertainment Family Parent-Child Interaction Table Game Toy for Boys Girls,1777435198002,0,0.0,4.0,0,0,007-109,102-Temu全托管
TEMU,"Party multiplayer game with novel and quirky toys for squeezing pimples, battle of popping pimple toys with water spray, suitable for family gatherings and interactive funny games.",1777435198002,0,1.0,13.0,10,0,707-98,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,3.0,31.0,37,0,smww-tz,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,0.0,5.0,7,0,smww-mf,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,2.0,4.0,13,0,smww-ml,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,0.0,5.0,11,0,smww-lh,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,3.0,22.0,10,0,smww-xx,102-Temu全托管
TEMU,仿真洋洋睡眠娃娃，可拆卸衣物，6种动物服装可选，儿童生日节日礼物的选择,1777435198002,0,0.0,3.0,12,0,smww-sjl,102-Temu全托管
TEMU,Funny Wind-Up Bouncing Eggs Toy Cute Beast Toys Clockwork Control Cute Shape Suitable For Kids Soothing Creative Christmas Gift,1777435202223,0,0.0,3.0,0,0,9988-173,102-Temu全托管
TEMU,Funny Wind-Up Bouncing Eggs Toy Cute Beast Toys Clockwork Control Cute Shape Suitable For Kids Soothing Creative Christmas Gift,1777435202223,0,0.0,2.0,3,0,9988-174,102-Temu全托管
TEMU,STEM Educational Simulation Toy Tool Set Pretend Household Tools Kit for Kids Portable Pretend Play Construction Tool Kits for Boys,1777435202223,0,1.0,2.0,0,0,36778-159,102-Temu全托管
TEMU,Mini Swimming Doll Kids Bathroom Bath Toy Baby Bathtub Toy On Chain Automatic Swimming Little Doll Christmas Gift,1777435202223,0,0.0,0.0,8,0,999-gr,102-Temu全托管
TEMU,Mini Swimming Doll Kids Bathroom Bath Toy Baby Bathtub Toy On Chain Automatic Swimming Little Doll Christmas Gift,1777435202223,0,0.0,0.0,8,0,999-bl,102-Temu全托管
TEMU,Mini Swimming Doll Kids Bathroom Bath Toy Baby Bathtub Toy On Chain Automatic Swimming Little Doll Christmas Gift,1777435202223,0,0.0,0.0,8,0,999-pk,102-Temu全托管
TEMU,Ice Cream Folding Joy Playing Home Toy Hand Eye Coordination Parent Child Interactive Desktop Game Puzzle Toy,1777435202224,13,105.0,758.0,497,0,zcbql-opp,102-Temu全托管
TEMU,趣味儿童接球游戏，接球发射器篮球运动玩具户外室内互动派对沙滩玩具，适合6个季节的礼品,1777435202224,0,0.0,1.0,0,0,djts-lf4,102-Temu全托管
TEMU,"Creative stress relief controller fingertip game toy, cube game controller stress relief controller toy",1777435202224,2,30.0,123.0,62,0,ZCSBTLMF-che,102-Temu全托管
TEMU,"Creative stress relief controller fingertip game toy, cube game controller stress relief controller toy",1777435202224,2,73.0,183.0,23,0,ZCSBTLMF-lan,102-Temu全托管
TEMU,"Creative stress relief controller fingertip game toy, cube game controller stress relief controller toy",1777435202224,7,30.0,276.0,52,0,ZCSBTLMF-hei,102-Temu全托管
TEMU,"Creative stress relief controller fingertip game toy, cube game controller stress relief controller toy",1777435202224,6,28.0,165.0,32,0,ZCSBTLMF-lv,102-Temu全托管
TEMU,早教手拍鼓，宝宝益智玩具拍拍鼓，室内室外男女孩玩耍打击乐器，圣诞礼物万圣节礼物春节派对互动有趣玩具,1777435202224,0,0.0,0.0,0,5,KNS666-2,102-Temu全托管
TEMU,早教手拍鼓，宝宝益智玩具拍拍鼓，室内室外男女孩玩耍打击乐器，圣诞礼物万圣节礼物春节派对互动有趣玩具,1777435202224,0,0.0,0.0,0,5,KNS666-3,102-Temu全托管
TEMU,早教手拍鼓，宝宝益智玩具拍拍鼓，室内室外男女孩玩耍打击乐器，圣诞礼物万圣节礼物春节派对互动有趣玩具,1777435202224,0,0.0,0.0,0,5,KNS666-1,102-Temu全托管
TEMU,Kids DIY Bouquet Making Machine Set Flower Arrangement Toys Handmade Colorful Craft Kit for Girls Gift Educational Fun Activity,1777435202224,0,2.0,5.0,55,0,HZ-1,102-Temu全托管
TEMU,蜘蛛鬼爪手套，关节可动，灵活多变手套玩具，万圣节角色扮演恐怖鬼手道具,1777435202224,0,11.0,28.0,20,0,GJSZ-H,102-Temu全托管
TEMU,Children'S Electric Cruise Ship Toy With Transparent Gear Rotation Colorful Sound And Light Baby'S Favorite Gift,1777435202224,1,4.0,4.0,0,0,YJ388-67,102-Temu全托管
TEMU,10PCS Kids Lock Key Toys Set Puzzle Locks Baby Educational Number Matching Homeschool Word Cognition Math Toys,1777435202224,0,0.0,0.0,3,0,KM-2,102-Temu全托管
TEMU,10PCS Kids Lock Key Toys Set Puzzle Locks Baby Educational Number Matching Homeschool Word Cognition Math Toys,1777435202224,1,7.0,46.0,9,0,KM-2-opp,102-Temu全托管
TEMU,Dinosaur Egg Toys Dinosaur Shape Sorting Matching Game Toy Figures In Dinosaur-Shaped Box Color And Shape Recognition Toy Girl,1777435202224,0,0.0,0.0,7,0,XQS2087A,102-Temu全托管
TEMU,Early Education Music Toys for Kids Children's Instruments Ukulele Elephant Long-Necked Deer Hippo Puzzle Play Toy,1777435206450,1,4.0,16.0,9,0,898-39-DS,103-Temu全托管
TEMU,Early Education Music Toys for Kids Children's Instruments Ukulele Elephant Long-Necked Deer Hippo Puzzle Play Toy,1777435206450,0,5.0,37.0,16,0,898-37-DS,103-Temu全托管
TEMU,Early Education Music Toys for Kids Children's Instruments Ukulele Elephant Long-Necked Deer Hippo Puzzle Play Toy,1777435206450,0,1.0,11.0,11,0,898-38-DS,103-Temu全托管
TEMU,科幻未来朋克风格一体式太阳镜装饰时尚潮流酷女孩网红cosplay派对礼服眼镜,1777435206450,0,1.0,1.0,3,0,pkyj-1,103-Temu全托管
TEMU,"Stress Relief Pimple Popper Toy - Entertaining Prank Toy for Kids and Adults, Humorous Fun for Pressure Release - Ideal Gift for Children",1777435206450,0,0.0,0.0,5,0,707-98,103-Temu全托管
TEMU,"28-piece DIY felt burger toy set, realistic food including burgers, sandwiches, and hot dogs, suitable for girls' playhouse parties.",1777435206450,0,0.0,0.0,3,0,5918,103-Temu全托管
TEMU,开锁游戏苹果配对数字字母钥匙精细动作儿童训练益智玩具，适合17个节日的礼物,1777435206450,0,12.0,67.0,57,0,KM-3-opp,103-Temu全托管
TEMU,开锁游戏苹果配对数字字母钥匙精细动作儿童训练益智玩具，适合17个节日的礼物,1777435206450,0,11.0,24.0,14,6,KM-3,103-Temu全托管
TEMU,Mini Convenience Store Cashier Pretend Play Kids Toy Children Simulation Supermarket Cash Register Play House Toys Christmas Gift,1777435206451,0,1.0,1.0,0,0,F332-1M,103-Temu全托管
TEMU,"Kids DIY Play Dough Tool Kit, Creative Slime & Squishy Plastic Set - 3D Clay Plasticine Mold Educational Puzzle Toys",1777435206451,0,0.0,0.0,5,0,XPNMJ-22,103-Temu全托管
TEMU,Ice Cream Folding Joy Playing Home Toy Hand Eye Coordination Parent Child Interactive Desktop Game Puzzle Toy,1777435206451,0,0.0,1.0,0,0,zcbql-ch,103-Temu全托管
TEMU,随机颜色游泳娃娃儿童防水发条娃娃关节运动儿童浴室玩具4个季节可用发条玩具,1777435206451,0,67.0,600.0,0,326,youshui-mn-opp-PM,103-Temu全托管
